oktmo,name,year,socialaidcenterscap
1645000,Шелаболихинский муниципальный район,2015,173.0
1645000,Шелаболихинский муниципальный район,2016,177.0
1645000,Шелаболихинский муниципальный район,2017,180.0
1645410,Верх-Кучукский сельсовет,2006,15.0
1645410,Верх-Кучукский сельсовет,2007,15.0
1645410,Верх-Кучукский сельсовет,2008,15.0
1645410,Верх-Кучукский сельсовет,2009,15.0
1645423,Инской сельсовет,2006,180.0
1645423,Инской сельсовет,2007,180.0
1645423,Инской сельсовет,2008,180.0
1645423,Инской сельсовет,2009,185.0
1645423,Инской сельсовет,2010,195.0
1645423,Инской сельсовет,2011,180.0
1645423,Инской сельсовет,2012,180.0
1645423,Инской сельсовет,2013,180.0
1645423,Инской сельсовет,2014,180.0
1645423,Инской сельсовет,2015,173.0
1645423,Инской сельсовет,2016,177.0
1645423,Инской сельсовет,2017,180.0
1645460,Шелаболихинский сельсовет,2006,30.0
1645460,Шелаболихинский сельсовет,2007,78.0
1645460,Шелаболихинский сельсовет,2008,30.0
1645460,Шелаболихинский сельсовет,2009,32.0
1645460,Шелаболихинский сельсовет,2010,30.0
1645460,Шелаболихинский сельсовет,2011,30.0
1645460,Шелаболихинский сельсовет,2012,30.0
1647000,Тальменский муниципальный район,2006,700.0
1647000,Тальменский муниципальный район,2007,700.0
1647000,Тальменский муниципальный район,2008,700.0
1647000,Тальменский муниципальный район,2009,700.0
1647000,Тальменский муниципальный район,2010,700.0
1647000,Тальменский муниципальный район,2011,700.0
1647000,Тальменский муниципальный район,2012,700.0
1647000,Тальменский муниципальный район,2013,700.0
